Country,year,file type,language,age,all age,sex,Proportion of people with zero risk factors (%),Proportion of people with 1-2 risk factors (%),Proportion of people with 3+ risk factors (%),Check sum (country report),Proportion of people with high CVD risk (>30%),Proportion of people with at least 1 risk factor,Proportion of people with two or more risk factors,Proportion of people with 1 risk factor,Proportion of people with 2 risk factors,Proportion of people with 3 risk factors,link,data entry,notes
The Cayman Islands,2012,country report,English,25-64,1,both,1.5,55.6,42.9,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Cayman_Islands_NCD_RF_survey_2012.pdf?ua=1,Wendy Wang,
The Cayman Islands,2012,country report,English,25-64,1,male,1.1,57.5,41.2,99.8,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Cayman_Islands_NCD_RF_survey_2012.pdf?ua=1,Wendy Wang,
The Cayman Islands,2012,country report,English,25-64,1,female,2.3,51.8,46,100.1,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Cayman_Islands_NCD_RF_survey_2012.pdf?ua=1,Wendy Wang,
The Cayman Islands,2012,fact sheet,English,25-64,1,both,1.5,NA,42.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/CaymanIslands_2012_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
The Cayman Islands,2012,fact sheet,English,25-64,1,male,1.1,NA,41.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/CaymanIslands_2012_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
The Cayman Islands,2012,fact sheet,English,25-64,1,female,2.3,NA,46,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/CaymanIslands_2012_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
The Cayman Islands,2012,fact sheet,English,25-44,0,both,NA,NA,39.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/CaymanIslands_2012_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
The Cayman Islands,2012,fact sheet,English,25-44,0,male,NA,NA,36.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/CaymanIslands_2012_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
The Cayman Islands,2012,fact sheet,English,25-44,0,female,NA,NA,44.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/CaymanIslands_2012_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
The Cayman Islands,2012,fact sheet,English,45-64,0,both,NA,NA,49.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/CaymanIslands_2012_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
The Cayman Islands,2012,fact sheet,English,45-64,0,male,NA,NA,49.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/CaymanIslands_2012_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
The Cayman Islands,2012,fact sheet,English,45-64,0,female,NA,NA,48.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/CaymanIslands_2012_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Colombia,2012,country report,Spanish,15-24,0,both,20.72,75.97,3.3,99.99,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_STEPS_Survey_Colombia.pdf?ua=1,Wendy Wang,
Colombia,2012,country report,Spanish,25-44,0,both,8.79,78.62,12.59,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_STEPS_Survey_Colombia.pdf?ua=1,Wendy Wang,
Colombia,2012,country report,Spanish,45-64,0,both,4,68.53,27.47,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_STEPS_Survey_Colombia.pdf?ua=1,Wendy Wang,
Colombia,2012,country report,Spanish,15-64,1,both,10.76,74.99,14.25,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_STEPS_Survey_Colombia.pdf?ua=1,Wendy Wang,
Colombia,2012,country report,Spanish,15-24,0,male,28.5,66.8,4.7,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_STEPS_Survey_Colombia.pdf?ua=1,Wendy Wang,
Colombia,2012,country report,Spanish,25-44,0,male,11.2,72.06,16.74,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_STEPS_Survey_Colombia.pdf?ua=1,Wendy Wang,
Colombia,2012,country report,Spanish,45-64,0,male,5.05,63.78,31.18,100.01,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_STEPS_Survey_Colombia.pdf?ua=1,Wendy Wang,
Colombia,2012,country report,Spanish,15-64,1,male,14.4,68.34,17.26,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_STEPS_Survey_Colombia.pdf?ua=1,Wendy Wang,
Colombia,2012,country report,Spanish,15-24,0,female,14.89,82.85,2.25,99.99,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_STEPS_Survey_Colombia.pdf?ua=1,Wendy Wang,
Colombia,2012,country report,Spanish,25-44,0,female,6.89,83.79,9.32,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_STEPS_Survey_Colombia.pdf?ua=1,Wendy Wang,
Colombia,2012,country report,Spanish,45-64,0,female,3.29,71.74,24.97,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_STEPS_Survey_Colombia.pdf?ua=1,Wendy Wang,
Colombia,2012,country report,Spanish,15-64,1,female,8.05,79.94,12.01,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_STEPS_Survey_Colombia.pdf?ua=1,Wendy Wang,
Dominica,2008,fact sheet,English,15-64,1,both,2.8,NA,28.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Dominica_2008_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Dominica,2008,fact sheet,English,15-64,1,male,3.8,NA,19.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Dominica_2008_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Dominica,2008,fact sheet,English,15-64,1,female,1.7,NA,38.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Dominica_2008_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Dominica,2008,fact sheet,English,15-44,0,both,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Dominica_2008_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Dominica,2008,fact sheet,English,15-44,0,male,NA,NA,15.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Dominica_2008_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Dominica,2008,fact sheet,English,15-44,0,female,NA,NA,29.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Dominica_2008_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Dominica,2008,fact sheet,English,45-64,0,both,NA,NA,47.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Dominica_2008_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Dominica,2008,fact sheet,English,45-64,0,male,NA,NA,31.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Dominica_2008_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Dominica,2008,fact sheet,English,45-64,0,female,NA,NA,63.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Dominica_2008_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Ecuador,2018,fact sheet,English,18-69,1,both,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Ecuador-FactSheet_v3.2-ENG.pdf?ua=1,Wendy Wang,
Ecuador,2018,fact sheet,English,18-69,1,male,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Ecuador-FactSheet_v3.2-ENG.pdf?ua=1,Wendy Wang,
Ecuador,2018,fact sheet,English,18-69,1,female,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Ecuador-FactSheet_v3.2-ENG.pdf?ua=1,Wendy Wang,
Grenada,2011,country report,English,25-44,0,both,3.6,67.6,28.8,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Grenada_2010-11_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Grenada,2011,country report,English,45-64,0,both,3.8,49.6,46.6,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Grenada_2010-11_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Grenada,2011,country report,English,25-64,1,both,3.7,61.3,35,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Grenada_2010-11_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Grenada,2011,country report,English,25-64,1,male,4,30.5,65.5,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Grenada_2010-11_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Grenada,2011,country report,English,25-64,1,female,3.3,39.8,57,100.1,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Grenada_2010-11_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Grenada,2011,fact sheet,English,25-64,1,both,15.8,NA,1.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Grenada_2010-11_STEPS_FactSheet.pdf?ua=1,Wendy Wang,the data is different from the report
Grenada,2011,fact sheet,English,25-64,1,male,16.4,NA,2.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Grenada_2010-11_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Grenada,2011,fact sheet,English,25-64,1,female,15.1,NA,1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Grenada_2010-11_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Grenada,2011,fact sheet,English,25-44,0,both,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Grenada_2010-11_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Grenada,2011,fact sheet,English,25-44,0,male,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Grenada_2010-11_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Grenada,2011,fact sheet,English,25-44,0,female,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Grenada_2010-11_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Grenada,2011,fact sheet,English,45-64,0,both,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Grenada_2010-11_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Grenada,2011,fact sheet,English,45-64,0,male,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Grenada_2010-11_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Grenada,2011,fact sheet,English,45-64,0,female,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Grenada_2010-11_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Guatemala,2015,fact sheet,English,18-69,1,both,1.8,NA,37.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Guatemala-Fact_Sheet-ENG.pdf?ua=1,Wendy Wang,
Guatemala,2015,fact sheet,English,18-69,1,male,2.7,NA,35.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Guatemala-Fact_Sheet-ENG.pdf?ua=1,Wendy Wang,
Guatemala,2015,fact sheet,English,18-69,1,female,0.9,NA,38.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Guatemala-Fact_Sheet-ENG.pdf?ua=1,Wendy Wang,
Guatemala,2015,fact sheet,English,18-44,0,both,NA,NA,32.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Guatemala-Fact_Sheet-ENG.pdf?ua=1,Wendy Wang,
Guatemala,2015,fact sheet,English,18-44,0,male,NA,NA,31.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Guatemala-Fact_Sheet-ENG.pdf?ua=1,Wendy Wang,
Guatemala,2015,fact sheet,English,18-44,0,female,NA,NA,33.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Guatemala-Fact_Sheet-ENG.pdf?ua=1,Wendy Wang,
Guatemala,2015,fact sheet,English,45-69,0,both,NA,NA,52.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Guatemala-Fact_Sheet-ENG.pdf?ua=1,Wendy Wang,
Guatemala,2015,fact sheet,English,45-69,0,male,NA,NA,50.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Guatemala-Fact_Sheet-ENG.pdf?ua=1,Wendy Wang,
Guatemala,2015,fact sheet,English,45-69,0,female,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS_Guatemala-Fact_Sheet-ENG.pdf?ua=1,Wendy Wang,
Saint Kitts and Nevis,2008,country report,English,25-64,1,both,0.1,49.2,50.7,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Report_StKitts.pdf?ua=1,Wendy Wang,
Saint Kitts and Nevis,2008,country report,English,25-64,1,male,0,54.4,45.6,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Report_StKitts.pdf?ua=1,Wendy Wang,
Saint Kitts and Nevis,2008,country report,English,25-64,1,female,0.3,44,55.7,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Report_StKitts.pdf?ua=1,Wendy Wang,
Saint Kitts and Nevis,2008,country report,English,25-44,0,male,0,63,37,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Report_StKitts.pdf?ua=1,Wendy Wang,
Saint Kitts and Nevis,2008,country report,English,25-44,0,female,0.3,49.9,49.7,99.9,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Report_StKitts.pdf?ua=1,Wendy Wang,
Saint Kitts and Nevis,2008,country report,English,45-64,0,male,0,34.8,65.2,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Report_StKitts.pdf?ua=1,Wendy Wang,
Saint Kitts and Nevis,2008,country report,English,45-64,0,female,0.3,30.4,69.6,100.3,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Report_StKitts.pdf?ua=1,Wendy Wang,
Saint Kitts and Nevis,2008,fact sheet,English,25-64,1,both,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_St.Kitts_FactSheet.pdf?ua=1,Wendy Wang,
Saint Kitts and Nevis,2008,fact sheet,English,25-64,1,male,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_St.Kitts_FactSheet.pdf?ua=1,Wendy Wang,
Saint Kitts and Nevis,2008,fact sheet,English,25-64,1,female,0.3,,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_St.Kitts_FactSheet.pdf?ua=1,Wendy Wang,
Saint Kitts and Nevis,2008,fact sheet,English,25-44,0,both,NA,NA,43.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_St.Kitts_FactSheet.pdf?ua=1,Wendy Wang,
Saint Kitts and Nevis,2008,fact sheet,English,25-44,0,male,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_St.Kitts_FactSheet.pdf?ua=1,Wendy Wang,
Saint Kitts and Nevis,2008,fact sheet,English,25-44,0,female,NA,NA,49.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_St.Kitts_FactSheet.pdf?ua=1,Wendy Wang,
Saint Kitts and Nevis,2008,fact sheet,English,45-64,0,both,NA,NA,67.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_St.Kitts_FactSheet.pdf?ua=1,Wendy Wang,
Saint Kitts and Nevis,2008,fact sheet,English,45-64,0,male,NA,NA,65.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_St.Kitts_FactSheet.pdf?ua=1,Wendy Wang,
Saint Kitts and Nevis,2008,fact sheet,English,45-64,0,female,NA,NA,69.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_St.Kitts_FactSheet.pdf?ua=1,Wendy Wang,
Saint Lucia,2012,fact sheet,English,25-64,1,both,4.3,NA,33.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/SaintLucia_2012_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Saint Lucia,2012,fact sheet,English,25-64,1,male,5.2,NA,30.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/SaintLucia_2012_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Saint Lucia,2012,fact sheet,English,25-64,1,female,0.8,NA,45.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/SaintLucia_2012_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Saint Lucia,2012,fact sheet,English,25-44,0,both,NA,NA,26.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/SaintLucia_2012_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Saint Lucia,2012,fact sheet,English,25-44,0,male,NA,NA,21.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/SaintLucia_2012_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Saint Lucia,2012,fact sheet,English,25-44,0,female,NA,NA,42.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/SaintLucia_2012_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Saint Lucia,2012,fact sheet,English,45-64,0,both,NA,NA,43.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/SaintLucia_2012_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Saint Lucia,2012,fact sheet,English,45-64,0,male,NA,NA,42.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/SaintLucia_2012_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Saint Lucia,2012,fact sheet,English,45-64,0,female,NA,NA,49.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/SaintLucia_2012_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
St. Vincent and the Grenadines,2014,country report,English,18-44,0,male,3.1,82.6,14.3,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/StVincent_STEPS_Report_2013-14.pdf?ua=1,Wendy Wang,
St. Vincent and the Grenadines,2014,country report,English,18-44,0,female,1.1,71.6,27.3,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/StVincent_STEPS_Report_2013-14.pdf?ua=1,Wendy Wang,
St. Vincent and the Grenadines,2014,country report,English,45-69,0,male,1.4,60.2,38.3,99.9,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/StVincent_STEPS_Report_2013-14.pdf?ua=1,Wendy Wang,
St. Vincent and the Grenadines,2014,country report,English,45-69,0,female,0.4,45.3,54.3,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/StVincent_STEPS_Report_2013-14.pdf?ua=1,Wendy Wang,
St. Vincent and the Grenadines,2014,country report,English,18-69,1,male,2.7,77.4,19.9,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/StVincent_STEPS_Report_2013-14.pdf?ua=1,Wendy Wang,
St. Vincent and the Grenadines,2014,country report,English,18-69,1,female,0.9,65,34,99.9,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/StVincent_STEPS_Report_2013-14.pdf?ua=1,Wendy Wang,
St. Vincent and the Grenadines,2014,country report,English,18-69,1,both,1.8,71.2,26.9,99.9,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/StVincent_STEPS_Report_2013-14.pdf?ua=1,Wendy Wang,
St. Vincent and the Grenadines,2014,fact sheet,English,18-69,1,both,1.8,NA,26.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/StVincent_STEPS_FactSheet_2013-14.pdf?ua=1,Wendy Wang,
St. Vincent and the Grenadines,2014,fact sheet,English,18-69,1,male,2.7,NA,20,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/StVincent_STEPS_FactSheet_2013-14.pdf?ua=1,Wendy Wang,
St. Vincent and the Grenadines,2014,fact sheet,English,18-69,1,female,0.9,NA,34,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/StVincent_STEPS_FactSheet_2013-14.pdf?ua=1,Wendy Wang,
St. Vincent and the Grenadines,2014,fact sheet,English,18-44,0,both,NA,NA,20.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/StVincent_STEPS_FactSheet_2013-14.pdf?ua=1,Wendy Wang,
St. Vincent and the Grenadines,2014,fact sheet,English,18-44,0,male,NA,NA,14.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/StVincent_STEPS_FactSheet_2013-14.pdf?ua=1,Wendy Wang,
St. Vincent and the Grenadines,2014,fact sheet,English,18-44,0,female,NA,NA,27.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/StVincent_STEPS_FactSheet_2013-14.pdf?ua=1,Wendy Wang,
St. Vincent and the Grenadines,2014,fact sheet,English,45-69,0,both,NA,NA,46.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/StVincent_STEPS_FactSheet_2013-14.pdf?ua=1,Wendy Wang,
St. Vincent and the Grenadines,2014,fact sheet,English,45-69,0,male,NA,NA,38.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/StVincent_STEPS_FactSheet_2013-14.pdf?ua=1,Wendy Wang,
St. Vincent and the Grenadines,2014,fact sheet,English,45-69,0,female,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/StVincent_STEPS_FactSheet_2013-14.pdf?ua=1,Wendy Wang,
Trinidad and Tobago,2011,country report,English,25-44,0,male,0.3,61.4,38.3,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/TrinidadAndTobago_2011_STEPS_Report.pdf?ua=1,Wendy Wang,
Trinidad and Tobago,2011,country report,English,45-64,0,male,0.4,36.5,63.1,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/TrinidadAndTobago_2011_STEPS_Report.pdf?ua=1,Wendy Wang,
Trinidad and Tobago,2011,country report,English,25-64,1,male,0.3,50.8,48.8,99.9,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/TrinidadAndTobago_2011_STEPS_Report.pdf?ua=1,Wendy Wang,
Trinidad and Tobago,2011,country report,English,25-44,0,female,1.7,54.1,44.3,100.1,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/TrinidadAndTobago_2011_STEPS_Report.pdf?ua=1,Wendy Wang,
Trinidad and Tobago,2011,country report,English,45-64,0,female,1.5,31.6,67,100.1,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/TrinidadAndTobago_2011_STEPS_Report.pdf?ua=1,Wendy Wang,
Trinidad and Tobago,2011,country report,English,25-64,1,female,1.6,45.5,53,100.1,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/TrinidadAndTobago_2011_STEPS_Report.pdf?ua=1,Wendy Wang,
Trinidad and Tobago,2011,country report,English,25-44,0,both,1,57.5,41.5,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/TrinidadAndTobago_2011_STEPS_Report.pdf?ua=1,Wendy Wang,
Trinidad and Tobago,2011,country report,English,45-64,0,both,0.9,34.1,65,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/TrinidadAndTobago_2011_STEPS_Report.pdf?ua=1,Wendy Wang,
Trinidad and Tobago,2011,country report,English,25-64,1,both,1,48,51,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/TrinidadAndTobago_2011_STEPS_Report.pdf?ua=1,Wendy Wang,
Bhutan,2014,country report,English,18-39,0,both,14.6,74.7,10.7,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Bhutan_2014_STEPS_Report.pdf?ua=1,Wendy Wang,
Bhutan,2014,country report,English,40-69,0,both,18.9,72,9.1,100,1.8,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Bhutan_2014_STEPS_Report.pdf?ua=1,Wendy Wang,
Bhutan,2014,country report,English,18-69,1,both,13.5,73.7,12.7,99.9,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Bhutan_2014_STEPS_Report.pdf?ua=1,Wendy Wang,
Bhutan,2014,country report,English,18-69,1,male,11.2,73.5,15.3,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Bhutan_2014_STEPS_Report.pdf?ua=1,Wendy Wang,
Bhutan,2014,country report,English,18-69,1,female,16.7,74,9.3,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Bhutan_2014_STEPS_Report.pdf?ua=1,Wendy Wang,
Bhutan,2014,country report,English,40-69,0,male,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Bhutan_2014_STEPS_Report.pdf?ua=1,Wendy Wang,
Bhutan,2014,country report,English,40-69,0,female,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Bhutan_2014_STEPS_Report.pdf?ua=1,Wendy Wang,
Bhutan,2014,fact sheet,English,18-69,1,both,12.7,NA,13.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Bhutan_2014_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Bhutan,2014,fact sheet,English,18-69,1,male,15.3,NA,11.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Bhutan_2014_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Bhutan,2014,fact sheet,English,18-69,1,female,9.3,NA,16.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Bhutan_2014_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
